TUCASEID,TULINENO,TUYEAR,TUMONTH,TEABSRSN,TEERN,TEERNH1O,TEERNH2,TEERNHRO,TEERNHRY,TEERNPER,TEERNRT,TEERNUOT,TEERNWKP,TEHRFTPT,TEHRUSL1,TEHRUSL2,TEHRUSLT,TEIO1COW,TEIO1ICD,TEIO1OCD,TELAYAVL,TELAYLK,TELFS,TELKAVL,TELKM1,TEMJOT,TERET1,TESCHENR,TESCHFT,TESCHLVL,TESPEMPNOT,TESPUHRS,TRCHILDNUM,TRDPFTPT,TRDTIND1,TRDTOCC1,TRERNHLY,TRERNUPD,TRERNWA,TRHERNAL,TRHHCHILD,TRHOLIDAY,TRIMIND1,TRMJIND1,TRMJOCC1,TRMJOCGR,TRNHHCHILD,TRNUMHOU,TROHHCHILD,TRSPFTPT,TRSPPRES,TRTALONE,TRTALONE_WK,TRTCC,TRTCCC,TRTCCC_WK,TRTCCTOT,TRTCHILD,TRTCOC,TRTEC,TRTFAMILY,TRTFRIEND,TRTHH,TRTHHFAMILY,TRTNOCHILD,TRTNOHH,TRTO,TRTOHH,TRTOHHCHILD,TRTONHH,TRTONHHCHILD,TRTSPONLY,TRTSPOUSE,TRTUNMPART,TRWERNAL,TRYHHCHILD,TTHR,TTOT,TTWK,TUABSOT,TUBUS,TUBUS1,TUBUS2OT,TUBUSL1,TUBUSL2,TUBUSL3,TUBUSL4,TUCC2,TUCC4,TUCC5B_CK,TUCC5_CK,TUCC9,TUDIARYDATE,TUDIARYDAY,TUDIS,TUDIS1,TUDIS2,TUECYTD,TUELDER,TUELFREQ,TUELNUM,TUERN2,TUERNH1C,TUFINLWGT,TUFWK,TUIO1MFG,TUIODP1,TUIODP2,TUIODP3,TULAY,TULAY6M,TULAYAVR,TULAYDT,TULK,TULKAVR,TULKDK1,TULKDK2,TULKDK3,TULKDK4,TULKDK5,TULKDK6,TULKM2,TULKM3,TULKM4,TULKM5,TULKM6,TULKPS1,TULKPS2,TULKPS3,TULKPS4,TULKPS5,TULKPS6,TURETOT,TUSPABS,TUSPUSFT,TUSPWK,TXABSRSN,TXERN,TXERNH1O,TXERNH2,TXERNHRO,TXERNHRY,TXERNPER,TXERNRT,TXERNUOT,TXERNWKP,TXHRFTPT,TXHRUSL1,TXHRUSL2,TXHRUSLT,TXIO1COW,TXIO1ICD,TXIO1OCD,TXLAYAVL,TXLAYLK,TXLFS,TXLKAVL,TXLKM1,TXMJOT,TXRET1,TXSCHENR,TXSCHFT,TXSCHLVL,TXSPEMPNOT,TXSPUHRS,TXTCC,TXTCCTOT,TXTCOC,TXTHH,TXTNOHH,TXTO,TXTOHH,TXTONHH,TRLVMODR
20240606241637,1,2024,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,2,4,2,-1,3,510,510,0,0,0,0,0,0,-1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,13,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-2,-2,1,-1,-1,20240623,1,1,-1,-1,-1,2,-1,-1,-1,-1,12769923.096021,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240606241640,1,2024,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,010,-1,010,6,6170,5740,-1,-1,1,-1,-1,2,-1,-1,-1,-1,1,48,0,2,23,17,-1,-1,-1,-1,2,0,8,6,5,3,2,2,2,1,1,880,940,0,0,0,0,0,0,75,170,0,0,130,0,0,0,0,0,0,0,130,130,0,-1,-1,0,0,0,-1,1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,20240629,7,-1,-1,-1,1,1,1,1,-1,-1,2644684.158884,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,0,-1,0,0,-1,-1,-1,-1,-1,-1
20240606241667,1,2024,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,4,2,-1,1,510,510,0,0,0,0,0,0,-1,430,0,0,430,0,0,0,0,0,0,0,370,430,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240623,1,-1,-1,-1,-1,2,-1,-1,-1,-1,13506207.344351,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240606241669,1,2024,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,2,2,-1,1,665,665,0,0,0,0,0,0,-1,250,0,0,250,0,0,0,0,0,0,0,250,250,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240626,4,-1,-1,-1,-1,2,-1,-1,-1,-1,6175453.642365,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240606241674,1,2024,6,-1,-1,-1,1700,-1,1,4,1,2,-1,-1,020,-1,020,4,7071,7340,-1,-1,1,-1,-1,2,-1,-1,-1,-1,1,20,0,2,34,20,1700,0,9000,1,2,0,12,8,8,5,2,2,2,2,1,105,105,0,0,0,0,0,0,-1,735,0,0,735,0,0,0,0,0,0,0,735,735,0,0,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240624,2,-1,-1,-1,-1,2,-1,-1,-1,-1,11618645.858605,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,42,1,0,0,0,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,0,-1,0,0,-1,-1,-1,-1,-1,1
20240606241696,1,2024,6,-1,-1,2425,-1,40,1,1,-1,2,-1,-1,040,-1,040,4,3291,7340,-1,-1,1,-1,-1,2,-1,2,-1,-1,1,40,1,1,7,20,2425,0,97000,0,1,0,4,4,8,5,2,4,1,1,1,600,600,0,0,0,0,410,0,-1,410,0,0,410,330,0,0,0,410,0,0,0,410,0,0,13,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240629,7,-1,-1,-1,-1,2,-1,-1,-1,-1,10391206.179168,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,-1,0,0,-1,-1,-1,-1,-1,1
20240606241700,1,2024,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,2,2,-1,1,780,780,0,0,0,0,0,0,-1,30,0,0,30,0,0,0,0,0,0,0,30,30,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240630,1,-1,-1,-1,-1,2,-1,-1,-1,-1,3674654.632385,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240606241709,1,2024,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,1,2,-1,3,253,253,0,0,0,0,0,0,-1,352,562,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240629,7,-1,-1,-1,-1,2,-1,-1,-1,-1,4209026.209753,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240606241822,1,2024,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,035,-1,035,7,8980,4510,-1,-1,1,-1,-1,2,-1,2,-1,-1,1,40,2,1,48,15,-1,-1,-1,-1,1,0,20,12,3,2,2,4,1,1,1,400,400,720,0,0,720,450,0,-1,540,0,720,540,0,0,720,720,450,0,0,90,215,0,-1,11,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,10:00:00,22:00:00,-1,-1,-1,20240624,2,-1,-1,-1,-1,2,-1,-1,-1,-1,16074732.474266,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,0,0,0,0,-1,0,0,-1,-1
20240606241854,1,2024,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,1,2,-1,3,694,694,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240624,2,-1,-1,-1,1,1,1,1,-1,-1,9950007.177422,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240606241912,1,2024,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,1,-1,-1,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,2,2,-1,1,330,330,0,0,0,0,0,0,-1,287,0,0,287,0,0,0,0,0,0,0,287,287,0,-1,-1,0,0,0,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240625,3,-1,-1,-1,-1,2,-1,-1,-1,-1,28973992.259247,2,-1,-1,-1,-1,1,2,-1,2,1,-1,-1,-1,-1,-1,-1,-1,6,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240606241995,1,2024,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,1,2,-1,3,547,547,0,0,0,0,0,0,-1,0,155,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240625,3,-1,-1,-1,-1,2,-1,-1,-1,-1,4021139.109891,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240606242015,1,2024,6,-1,-1,-1,-1,-1,2,6,2,2,52,-1,040,-1,040,3,7860,7340,-1,-1,1,-1,-1,2,-1,-1,-1,-1,-1,-1,0,1,40,20,-1,0,75000,-1,2,0,15,10,8,5,2,2,2,-1,3,60,60,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240630,1,-1,-1,-1,-1,2,-1,-1,-1,-1,6637816.694966,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20240606242030,1,2024,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,030,-1,030,6,8080,3245,-1,-1,1,-1,-1,2,-1,2,-1,-1,1,40,3,2,42,10,-1,-1,-1,-1,1,0,16,10,2,1,2,5,1,1,1,330,540,0,0,0,45,145,45,-1,225,0,0,175,145,0,0,0,0,0,0,175,175,0,-1,4,0,0,0,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,4,2,20240624,2,-1,-1,-1,-1,2,-1,-1,-1,-1,30036947.501291,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,0,0,0,0,-1,0,0,-1,-1
20240606242033,1,2024,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,025,-1,025,6,6380,9130,-1,-1,1,-1,-1,2,-1,2,-1,-1,-1,-1,2,2,23,22,-1,-1,-1,-1,1,0,8,6,10,6,2,3,1,-1,3,0,0,0,0,0,0,310,0,-1,310,0,0,310,0,0,0,0,310,0,0,0,0,0,-1,4,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-2,-2,-1,4,-1,20240630,1,-1,-1,-1,-1,2,-1,-1,-1,-1,3901871.737473,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,-1,-1,0,0,0,0,-1,0,0,-1,-1
20240606242047,1,2024,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,1,2,-1,3,660,660,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240630,1,-1,-1,-1,-1,2,-1,-1,-1,-1,5968420.761350,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240606242050,1,2024,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,2,2,-1,1,510,510,0,0,0,0,0,0,-1,210,0,0,210,0,0,0,0,0,0,0,210,210,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240623,1,-1,-1,-1,-1,2,-1,-1,-1,-1,5905744.739055,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240606242102,1,2024,6,-1,-1,-1,-1,-1,2,6,2,2,52,-1,040,-1,040,4,7870,1105,-1,-1,1,-1,-1,2,-1,2,-1,-1,-1,-1,1,1,40,3,-1,0,230000,-1,1,0,15,10,2,1,2,2,1,-1,3,255,255,0,0,0,0,540,0,-1,540,0,0,540,0,0,0,0,540,0,0,0,0,0,0,16,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240630,1,-1,-1,-1,-1,2,-1,-1,-1,-1,6722067.987363,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20240606242144,1,2024,6,-1,-1,-1,5000,-1,1,6,1,2,26,-1,020,-1,020,3,7860,2320,-1,-1,1,-1,-1,2,-1,2,-1,-1,2,-1,3,2,40,8,5000,0,258000,0,1,0,15,10,2,1,2,5,1,-1,1,60,350,830,0,0,830,450,0,-1,500,0,830,500,0,0,830,830,450,0,0,50,500,0,0,9,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,06:00:00,20:30:00,-1,-1,-1,20240628,6,-1,-1,-1,-1,2,-1,-1,-1,-1,22574969.835798,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,-1,0,0,0,0,-1,0,0,-1,1
20240606242156,1,2024,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,1,12,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,3,2,2,1,510,510,0,100,100,0,0,0,-1,200,0,0,200,0,0,0,0,0,0,0,110,200,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240629,7,-1,-1,-1,2,1,2,2,-1,-1,6362748.089090,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,0,-1,0,0,-1,-1,-1,-1,-1,-1
20240606242208,1,2024,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,2,2,-1,2,900,900,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240624,2,-1,-1,-1,-1,2,-1,-1,-1,-1,9598531.518693,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240606242219,1,2024,6,-1,-1,2000,-1,40,1,1,-1,2,-1,-1,040,-1,040,4,6672,4030,-1,-1,1,-1,-1,2,-1,2,-1,-1,-1,-1,1,1,28,13,2000,0,80000,0,1,0,10,7,3,2,2,4,2,-1,3,240,240,660,0,0,660,465,0,-1,465,0,660,465,465,660,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,08:30:00,21:00:00,-1,-1,-1,20240627,5,-1,-1,-1,-1,2,-1,-1,-1,-1,48016822.136846,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,-1,-1,0,0,0,0,0,-1,-1,-1,1
20240606242252,1,2024,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-4,-1,-4,7,0770,0440,-1,-1,1,-1,-1,2,-1,2,-1,-1,1,10,2,1,4,1,-1,-1,-1,-1,1,0,3,3,1,1,2,4,1,2,1,30,30,773,0,0,773,642,262,-1,707,188,773,702,198,0,773,773,637,0,0,65,525,0,-1,4,0,0,0,-1,1,-1,-1,1,-1,-1,-1,07:15:00,21:30:00,-1,-1,1,20240629,7,-1,-1,-1,2,1,3,1,-1,-1,7578458.659889,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,0,0,0,0,-1,0,0,-1,-1
20240606242254,1,2024,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,3,-1,-1,-1,-1,2,-1,-1,1,40,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,2,2,1,1,380,380,0,0,0,275,360,275,-1,445,0,0,445,360,0,0,0,0,0,0,110,445,0,-1,-1,0,0,0,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,20240624,2,-1,-1,-1,-1,2,-1,-1,-1,-1,11121860.031819,2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,1,1,0,0,-1,0,0,-1,-1,-1,-1,-1,-1
20240606242255,1,2024,6,4,-1,-1,-1,-1,2,5,2,1,-1,-1,015,-1,015,3,7860,4130,-1,-1,2,-1,-1,2,-1,2,-1,-1,1,40,1,2,40,13,-1,1,30000,-1,1,0,15,10,3,2,2,4,1,1,1,270,270,760,0,0,760,505,0,-1,535,0,760,535,0,0,760,760,505,0,0,25,260,0,0,12,0,0,0,1,2,-1,-1,-1,-1,-1,-1,09:00:00,-2,-1,-1,-1,20240624,2,-1,-1,-1,-1,2,-1,-1,-1,-1,29474543.950103,2,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,0,0,0,0,-1,0,0,-1,1
20240606242295,1,2024,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,2,2,-1,1,320,320,0,0,0,0,0,0,-1,510,0,0,510,0,0,0,0,0,0,0,510,510,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240629,7,-1,-1,-1,-1,2,-1,-1,-1,-1,3346720.145563,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240606242296,1,2024,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,1,2,-1,3,810,810,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240627,5,-1,-1,-1,-1,2,-1,-1,-1,-1,6042913.400307,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1
